DateTime,RawMFCData,MFCData,RawPressureData,PressureData,MAPressureData,InputMFCValue,Height
2022-09-05 11:57:22.894815,263,0.040131227588311585,28008,0.2691079743648429,0.2691079743648429,2.713054580274498,0.392
2022-09-05 11:57:23.041584,561,0.08560311284046693,28201,0.2857236148622872,0.2857236148622872,2.713054580274498,0.416
2022-09-05 11:57:23.205964,344,0.052491035324635685,28149,0.28124686198214666,0.28124686198214666,2.713054580274498,0.410
2022-09-05 11:57:23.353983,240,0.036621652552071414,28053,0.27298208743419516,0.27298208743419516,2.713054580274498,0.398
2022-09-05 11:57:23.550343,260,0.039673456931410694,28417,0.30431935759517803,0.30431935759517803,2.713054580274498,0.443
2022-09-05 11:57:23.772374,234,0.035706111238269625,28379,0.30104788433661406,0.30104788433661406,2.713054580274498,0.438
2022-09-05 11:57:24.012367,0,0.0,28109,0.27780320592050023,0.27780320592050023,2.713054580274498,0.405
2022-09-05 11:57:24.200368,189,0.028839551384756235,28168,0.28288259861142906,0.28288259861142906,2.713054580274498,0.412
2022-09-05 11:57:24.416371,0,0.0,28282,0.2926970183871213,0.2926970183871213,2.713054580274498,0.426
2022-09-05 11:57:24.640372,102,0.015564202334630349,28170,0.2830547814145111,0.2830547814145111,2.713054580274498,0.412
2022-09-05 11:57:24.848401,270,0.04119935912108033,28364,0.2997565133134963,0.2997565133134963,2.713054580274498,0.437
2022-09-05 11:57:25.012388,566,0.08636606393530175,28427,0.30518027161058964,0.30518027161058964,2.713054580274498,0.444
2022-09-05 11:57:25.240368,499,0.07614251926451514,28112,0.27806148012512394,0.27806148012512394,2.713054580274498,0.405
2022-09-05 11:57:25.396399,195,0.029755092698558024,28202,0.28580970626382846,0.28580970626382846,2.713054580274498,0.416
2022-09-05 11:57:25.618206,204,0.031128404669260697,28026,0.27065761959258405,0.27065761959258405,2.713054580274498,0.394
2022-09-05 11:57:25.807263,0,0.0,28100,0.2770283833066299,0.2770283833066299,2.713054580274498,0.403
2022-09-05 11:57:26.035263,0,0.0,28262,0.2909751903562981,0.2909751903562981,2.713054580274498,0.424
2022-09-05 11:57:26.194044,0,0.0,28264,0.29114737315938016,0.29114737315938016,2.713054580274498,0.424
2022-09-05 11:57:26.377074,260,0.039673456931410694,28303,0.2945049378194858,0.2945049378194858,2.713054580274498,0.429
2022-09-05 11:57:26.619416,173,0.02639810788128481,28026,0.27065761959258405,0.27065761959258405,2.713054580274498,0.394
2022-09-05 11:57:26.774411,560,0.08545052262149996,28466,0.3085378362706948,0.3085378362706948,2.713054580274498,0.449
2022-09-05 11:57:26.959704,272,0.04150453955901426,28327,0.29657113145647357,0.29657113145647357,2.713054580274498,0.432
2022-09-05 11:57:27.111064,0,0.0,28433,0.30569682001983667,0.30569682001983667,2.713054580274498,0.445
2022-09-05 11:57:27.279157,280,0.04272526131074998,28095,0.27659792629892405,0.27659792629892405,2.713054580274498,0.403
2022-09-05 11:57:27.414909,201,0.030670634012359806,28436,0.30595509422446,0.30595509422446,2.713054580274498,0.446
2022-09-05 11:57:27.609705,192,0.029297322041657126,28369,0.30018697032120206,0.30018697032120206,2.713054580274498,0.437
2022-09-05 11:57:27.783898,253,0.03860532539864195,28280,0.2925248355840388,0.2925248355840388,2.713054580274498,0.426
2022-09-05 11:57:29.148361,199,0.03036545357442588,28223,0.28761762569619287,0.28761762569619287,2.713054580274498,0.419
2022-09-05 11:57:29.296427,97,0.014801251239795527,28235,0.2886507225146866,0.2886507225146866,2.713054580274498,0.420
2022-09-05 11:57:29.440392,547,0.08346684977492944,28369,0.30018697032120206,0.30018697032120206,2.713054580274498,0.437
2022-09-05 11:57:29.608276,533,0.08133058670939192,28095,0.27659792629892405,0.27659792629892405,2.713054580274498,0.403
2022-09-05 11:57:29.768308,564,0.08606088349736782,28249,0.2898560021362628,0.2898560021362628,2.713054580274498,0.422
2022-09-05 11:57:29.944284,624,0.09521629663538567,28078,0.27513437247272415,0.27513437247272415,2.713054580274498,0.401
2022-09-05 11:57:30.096304,219,0.03341725795376516,28166,0.28271041580834655,0.28271041580834655,2.713054580274498,0.412
2022-09-05 11:57:30.220308,30,0.004577706569008927,28308,0.29493539482719155,0.29493539482719155,2.713054580274498,0.429
2022-09-05 11:57:30.360274,644,0.09826810101472497,28128,0.27943894254978263,0.27943894254978263,2.713054580274498,0.407
2022-09-05 11:57:30.488308,0,0.0,28261,0.29088909895475684,0.29088909895475684,2.713054580274498,0.424
2022-09-05 11:57:30.656306,270,0.04119935912108033,28271,0.29175001297016845,0.29175001297016845,2.713054580274498,0.425
2022-09-05 11:57:30.808307,0,0.0,28140,0.2804720393682763,0.2804720393682763,2.713054580274498,0.408
2022-09-05 11:57:30.976975,215,0.03280689707789731,28271,0.29175001297016845,0.29175001297016845,2.713054580274498,0.425
2022-09-05 11:57:31.128956,240,0.036621652552071414,28091,0.27625356069275947,0.27625356069275947,2.713054580274498,0.402
2022-09-05 11:57:31.284955,279,0.042572671091783004,28353,0.2988095078965438,0.2988095078965438,2.713054580274498,0.435
2022-09-05 11:57:31.404953,352,0.0537117570763714,28122,0.27892239414053555,0.27892239414053555,2.713054580274498,0.406
2022-09-05 11:57:31.757179,202,0.03082322423132677,28309,0.2950214862287324,0.2950214862287324,2.713054580274498,0.430
2022-09-05 11:57:32.015835,186,0.02838178072785534,28188,0.2846044266422523,0.2846044266422523,2.713054580274498,0.414
2022-09-05 11:57:32.344375,0,0.0,28038,0.2716907164110777,0.2716907164110777,2.713054580274498,0.396
