DateTime,RawMFCData,MFCData,RawPressureData,PressureData,MAPressureData,InputMFCValue,Height,Weight
2022-11-29 12:40:26.356985,26,0.03447300736127204,3418,1.2158283134765626,1.2104297322790278,51.97187404463467,1.762676179232602,105.8535380702806
2022-11-29 12:40:27.477964,21,0.03549479985510126,3409,1.2068154946289062,1.2101965556564394,51.97187404463467,1.7623366181104403,105.82485353588835
2022-11-29 12:40:28.535432,18,0.035986976326143116,3410,1.2078169189453127,1.2100430307073347,51.97187404463467,1.7621130489403447,105.80596920345391
2022-11-29 12:40:29.718447,25,0.03752935197143227,3405,1.202809797363281,1.2095763704915894,51.97187404463467,1.7614334796732043,105.74857618088312
2022-11-29 12:40:30.939568,17,0.03773570237347697,3409,1.2068154946289062,1.2093982494681905,51.97187404463467,1.761174092716165,105.72667303055628
2022-11-29 12:40:32.015357,20,0.038392433772768776,3434,1.2318511025390624,1.2108468206340532,51.97187404463467,1.7632835599738652,105.90485472317565
2022-11-29 12:40:33.083280,19,0.03885223076222724,3414,1.2118226162109373,1.2109097751874005,51.97187404463467,1.7633752369118982,105.91260125302085
2022-11-29 12:40:34.273179,26,0.040364315924744834,3414,1.2118226162109373,1.210968668156661,51.97187404463467,1.7634609992087678,105.91984821763346
2022-11-29 12:40:35.339894,25,0.04162428256367259,3411,1.2088183432617186,1.2108299375182776,51.97187404463467,1.7632589741055447,105.90277730288572
2022-11-29 12:40:36.562343,36,0.044503172095855005,3414,1.2118226162109373,1.210893981304901,51.97187404463467,1.763352237228631,105.91065780090025
2022-11-29 12:40:37.697626,21,0.04487785718745307,3421,1.2188325864257814,1.2114061493772157,51.97187404463467,1.764098076856292,105.97368803589671
2022-11-29 12:40:38.731562,17,0.04461011047878674,3412,1.209819767578125,1.2113038021643714,51.97187404463467,1.763949034752252,105.96109138931165
2022-11-29 12:40:40.014184,28,0.046059848814832764,3414,1.2118226162109373,1.2113372740383435,51.97187404463467,1.763997777833615,105.96521095858157
2022-11-29 12:40:41.102284,26,0.047106926361053236,3387,1.184784159667969,1.2096241698854162,51.97187404463467,1.7615030870619137,105.75445428452454
2022-11-29 12:40:42.142358,31,0.04885927372788045,3415,1.2128240405273438,1.2098306131526375,51.97187404463467,1.761803718002967,105.77984307197434
2022-11-29 12:40:43.370485,25,0.049571178573057526,3408,1.2058140703124998,1.2095714813564995,51.97187404463467,1.761426359919178,105.74797494980851
2022-11-29 12:40:44.486883,20,0.049464330862698976,3420,1.217831162109375,1.2101043639857174,51.97187404463467,1.7622023649129421,105.8135133356198
2022-11-29 12:40:45.561961,17,0.048900682626597435,3424,1.2218368593750002,1.2108612991721228,51.97187404463467,1.763304644199975,105.90663628023214
2022-11-29 12:40:46.757338,19,0.04868252807709921,3448,1.2458710429687498,1.2131199923202924,51.97187404463467,1.7665938434837518,106.18471514092558
2022-11-29 12:40:47.938780,18,0.0483238833725283,3410,1.2078169189453127,1.2127778585541649,51.97187404463467,1.766095614612152,106.14257409423713
2022-11-29 12:40:48.941231,13,0.04721555382530873,3416,1.2138254648437496,1.2128454460567186,51.97187404463467,1.7661940382360837,106.15089838669424
2022-11-29 12:40:50.142913,0,0.04416938906238559,3414,1.2118226162109373,1.2127794570344101,51.97187404463467,1.7660979423830059,106.14277096506432
2022-11-29 12:40:51.283468,13,0.04332909140614298,3402,1.1998055244140622,1.21194242912342,51.97187404463467,1.764879028867657,106.03970211048599
2022-11-29 12:40:52.414871,16,0.043006700428327306,3414,1.2118226162109373,1.2119346992580984,51.97187404463467,1.764867772328671,106.03875047227956
2022-11-29 12:40:53.580066,11,0.04193228565774974,3414,1.2118226162109373,1.2119274680937653,51.97187404463467,1.7648572420180069,106.0378602332658
2022-11-29 12:40:54.729308,11,0.04092718796914493,3411,1.2088183432617186,1.2117268793949236,51.97187404463467,1.7645651367335424,106.01316669589121
2022-11-29 12:40:55.907306,14,0.040450629219119454,3391,1.1887898569335935,1.2102470714941929,51.97187404463467,1.762410181293422,105.8310675381277
2022-11-29 12:40:57.176318,17,0.04046851012131336,3404,1.2018083730468752,1.2097026393363013,51.97187404463467,1.7616173574141565,105.76410431241005
2022-11-29 12:40:58.105248,10,0.03940328492195444,3417,1.2148268891601561,1.2100332360991306,51.97187404463467,1.7620987856402077,105.80476446493292
2022-11-29 12:40:59.132230,28,0.041188947487473516,3410,1.2078169189453127,1.2098902478956586,51.97187404463467,1.7618905605004493,105.78717753292626
2022-11-29 12:41:00.358723,20,0.04162288887941071,3415,1.2128240405273438,1.2100795248396383,51.97187404463467,1.7621661931551453,105.81045803774978
2022-11-29 12:41:01.540634,18,0.04171970476823905,3414,1.2118226162109373,1.2101919823474643,51.97187404463467,1.7623299582750316,105.82429097611583
2022-11-29 12:41:02.616046,11,0.0407283219757317,3415,1.2128240405273438,1.2103617925526178,51.97187404463467,1.7625772426862063,105.84518004396922
2022-11-29 12:41:03.837713,23,0.04165567506903127,3411,1.2088183432617186,1.2102622151790114,51.97187404463467,1.7624322341328258,105.83293040671882
2022-11-29 12:41:04.907836,23,0.04252319893050506,3416,1.2138254648437496,1.2104921022541557,51.97187404463467,1.7627670048844557,105.86121113798261
2022-11-29 12:41:05.985457,18,0.042561930299907964,3398,1.1957998271484376,1.2095442135376577,51.97187404463467,1.7613866514309855,105.74462177307349
2022-11-29 12:41:07.167486,12,0.041670775018462294,3417,1.2148268891601561,1.2098850313197544,51.97187404463467,1.7618829639140157,105.78653593932098
2022-11-29 12:41:08.302664,16,0.04145537219469054,3427,1.224841132324219,1.210849941061978,51.97187404463467,1.76328810406579,105.90523868495976
2022-11-29 12:41:09.420356,18,0.041562995611565345,3419,1.2168297377929684,1.2112357343994613,51.97187404463467,1.7638499117510724,105.95271411488326
2022-11-29 12:41:10.596883,7,0.039963464518682094,3415,1.2128240405273438,1.2113382057625506,51.97187404463467,1.7639991346476638,105.96532563199203
2022-11-29 12:41:11.812964,32,0.04233124503360583,3402,1.1998055244140622,1.2105941618045837,51.97187404463467,1.7629156280829819,105.87376750982406
2022-11-29 12:41:12.821231,13,0.04160953731470385,3412,1.209819767578125,1.2105442008867477,51.97187404463467,1.7628428729965746,105.86762074877953
2022-11-29 12:41:14.014233,4,0.039543309604884246,3402,1.1998055244140622,1.2098513830498003,51.97187404463467,1.7618339639577696,105.78239753229926
2022-11-29 12:41:15.122681,12,0.03884690404569817,3409,1.2068154946289062,1.2096555192807106,51.97187404463467,1.761548739304952,105.75830953174376
2022-11-29 12:41:16.204773,1,0.036495216813919255,3407,1.204812645996094,1.2093430758429935,51.97187404463467,1.761093746676851,105.71988882953714
2022-11-29 12:41:17.366338,21,0.03738654418177124,3363,1.1607499760742186,1.2062080371482338,51.97187404463467,1.7565283779645169,105.33469543451388
