DateTime,RawMFCData,MFCData,RawPressureData,PressureData,InputMFCValue
2022-07-06 15:01:08.911887,603,8.841642228739003,419.0,1.3098729227761485,150
2022-07-06 15:01:49.793189,25,0.36656891495601174,366.0,0.9860703812316716,5
2022-07-06 15:02:30.649354,22,0.3225806451612903,367.0,0.9921798631476051,5
2022-07-06 15:03:11.463648,23,0.33724340175953077,365.0,0.979960899315738,5
2022-07-06 15:03:52.339917,22,0.3225806451612903,367.0,0.9921798631476051,5
2022-07-06 15:04:33.105704,22,0.3225806451612903,367.0,0.9921798631476051,5
2022-07-06 15:05:13.950694,21,0.30791788856304986,368.0,0.9982893450635386,5
2022-07-06 15:05:54.674063,24,0.3519061583577713,365.0,0.979960899315738,5
2022-07-06 15:06:35.609499,25,0.36656891495601174,366.0,0.9860703812316716,5
2022-07-06 15:07:16.334558,22,0.3225806451612903,366.0,0.9860703812316716,5
2022-07-06 15:07:57.218434,22,0.3225806451612903,366.0,0.9860703812316716,5
2022-07-06 15:08:37.954615,24,0.3519061583577713,365.0,0.979960899315738,5
2022-07-06 15:09:18.840025,24,0.3519061583577713,367.0,0.9921798631476051,5
2022-07-06 15:09:59.612646,22,0.3225806451612903,366.0,0.9860703812316716,5
2022-07-06 15:10:40.335011,24,0.3519061583577713,368.0,0.9982893450635386,5
2022-07-06 15:11:21.175107,19,0.2785923753665689,368.0,0.9982893450635386,5
2022-07-06 15:12:01.894161,23,0.33724340175953077,365.0,0.979960899315738,5
2022-07-06 15:12:42.762685,24,0.3519061583577713,367.0,0.9921798631476051,5
2022-07-06 15:13:23.476154,24,0.3519061583577713,366.0,0.9860703812316716,5
2022-07-06 15:14:04.358551,24,0.3519061583577713,368.0,0.9982893450635386,5
2022-07-06 15:14:45.210010,24,0.3519061583577713,367.0,0.9921798631476051,5
2022-07-06 15:15:25.976241,23,0.33724340175953077,369.0,1.0043988269794721,5
2022-07-06 15:16:06.679277,23,0.33724340175953077,367.0,0.9921798631476051,5
2022-07-06 15:16:47.451388,24,0.3519061583577713,366.0,0.9860703812316716,5
2022-07-06 15:17:28.190926,24,0.3519061583577713,367.0,0.9921798631476051,5
2022-07-06 15:18:09.069777,24,0.3519061583577713,366.0,0.9860703812316716,5
2022-07-06 15:18:49.822326,24,0.3519061583577713,366.0,0.9860703812316716,5
2022-07-06 15:19:30.671356,23,0.33724340175953077,368.0,0.9982893450635386,5
2022-07-06 15:20:11.498232,24,0.3519061583577713,367.0,0.9921798631476051,5
2022-07-06 15:20:52.285460,24,0.3519061583577713,365.0,0.979960899315738,5
2022-07-06 15:21:33.123994,23,0.33724340175953077,366.0,0.9860703812316716,5
2022-07-06 15:22:13.896652,23,0.33724340175953077,368.0,0.9982893450635386,5
2022-07-06 15:22:54.779616,21,0.30791788856304986,368.0,0.9982893450635386,5
2022-07-06 15:23:35.468280,23,0.33724340175953077,366.0,0.9860703812316716,5
2022-07-06 15:24:16.401113,24,0.3519061583577713,366.0,0.9860703812316716,5
2022-07-06 15:24:57.102247,23,0.33724340175953077,368.0,0.9982893450635386,5
2022-07-06 15:25:37.938526,20,0.29325513196480935,367.0,0.9921798631476051,5
2022-07-06 15:26:18.775111,24,0.3519061583577713,367.0,0.9921798631476051,5
2022-07-06 15:26:59.530777,22,0.3225806451612903,367.0,0.9921798631476051,5
2022-07-06 15:27:40.399460,23,0.33724340175953077,369.0,1.0043988269794721,5
2022-07-06 15:28:21.090420,23,0.33724340175953077,368.0,0.9982893450635386,5
2022-07-06 15:29:02.027567,21,0.30791788856304986,368.0,0.9982893450635386,5
2022-07-06 15:29:42.707358,21,0.30791788856304986,368.0,0.9982893450635386,5
2022-07-06 15:30:23.705180,23,0.33724340175953077,365.0,0.979960899315738,5
2022-07-06 15:31:04.531569,23,0.33724340175953077,365.0,0.979960899315738,5
2022-07-06 15:31:45.331874,19,0.2785923753665689,369.0,1.0043988269794721,5
2022-07-06 15:32:26.218812,21,0.30791788856304986,368.0,0.9982893450635386,5
2022-07-06 15:33:07.089958,23,0.33724340175953077,366.0,0.9860703812316716,5
2022-07-06 15:33:47.794971,21,0.30791788856304986,368.0,0.9982893450635386,5
2022-07-06 15:34:28.713519,24,0.3519061583577713,366.0,0.9860703812316716,5
2022-07-06 15:35:09.536741,24,0.3519061583577713,367.0,0.9921798631476051,5
2022-07-06 15:35:50.263349,24,0.3519061583577713,366.0,0.9860703812316716,5
2022-07-06 15:36:31.089524,23,0.33724340175953077,368.0,0.9982893450635386,5
2022-07-06 15:37:11.897613,24,0.3519061583577713,368.0,0.9982893450635386,5
2022-07-06 15:37:52.755175,20,0.29325513196480935,367.0,0.9921798631476051,5
2022-07-06 15:38:33.544230,23,0.33724340175953077,365.0,0.979960899315738,5
2022-07-06 15:39:14.436341,23,0.33724340175953077,366.0,0.9860703812316716,5
2022-07-06 15:39:55.192470,24,0.3519061583577713,368.0,0.9982893450635386,5
2022-07-06 15:40:36.130061,22,0.3225806451612903,368.0,0.9982893450635386,5
2022-07-06 15:41:16.953259,23,0.33724340175953077,365.0,0.979960899315738,5
2022-07-06 15:41:57.772917,24,0.3519061583577713,366.0,0.9860703812316716,5
2022-07-06 15:42:38.515920,20,0.29325513196480935,365.0,0.979960899315738,5
2022-07-06 15:43:19.426746,21,0.30791788856304986,367.0,0.9921798631476051,5
2022-07-06 15:44:00.164473,24,0.3519061583577713,365.0,0.979960899315738,5
2022-07-06 15:44:41.012496,19,0.2785923753665689,367.0,0.9921798631476051,5
2022-07-06 15:45:21.829020,24,0.3519061583577713,366.0,0.9860703812316716,5
